Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:16:00;5;92.78;37.70;-1.60;572;4.77;57.41;-1
2023-10-03/17:16:01;5;90.81;40.87;-0.15;621;5.04;62.34;-1
2023-10-03/17:16:02;5;88.13;43.58;-1.58;671;5.04;67.34;-1
2023-10-03/17:16:03;5;88.17;48.69;-1.58;722;5.04;72.46;-1
2023-10-03/17:16:04;5;88.21;53.77;-1.58;773;5.04;77.53;-1
2023-10-03/17:16:05;5;88.26;58.80;-1.58;823;5.04;82.57;-1
2023-10-03/17:16:06;5;88.30;63.82;-1.58;873;5.04;87.59;-1
2023-10-03/17:16:07;5;88.34;68.84;-1.58;924;5.04;92.61;-1
2023-10-03/17:16:08;5;88.38;73.99;-1.58;975;5.04;97.76;-1
2023-10-03/17:16:09;5;88.42;78.80;-1.58;1023;4.01;102.57;-1
2023-10-03/17:16:10;5;88.45;81.55;-1.58;1051;1.53;105.32;-1
2023-10-03/17:16:11;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:12;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:13;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:14;5;88.45;81.56;-1.58;3;1.39;0.39;431
2023-10-03/17:16:15;5;88.42;78.84;-1.58;31;3.94;3.11;431
2023-10-03/17:16:16;5;88.38;74.10;-1.58;78;5.02;7.85;431
2023-10-03/17:16:17;5;88.34;69.10;-1.58;128;5.02;12.85;431
2023-10-03/17:16:18;5;88.30;64.02;-1.58;179;5.02;17.93;431
2023-10-03/17:16:19;5;88.26;59.03;-1.58;228;5.02;22.92;431
2023-10-03/17:16:20;5;88.22;54.07;-1.58;278;5.02;27.88;431
2023-10-03/17:16:21;5;88.17;48.93;-1.58;329;5.02;33.02;526
2023-10-03/17:16:22;5;88.13;43.90;-1.58;379;5.02;38.05;526
2023-10-03/17:16:23;5;90.39;40.94;-0.15;429;5.02;42.96;526
2023-10-03/17:16:24;5;92.79;37.92;-1.60;479;4.93;48.08;526
2023-10-03/17:16:25;5;92.68;34.28;-1.60;515;2.47;51.73;526
2023-10-03/17:16:26;5;92.66;33.39;-1.60;530;1.22;53.10;-1
2023-10-03/17:16:27;5;92.73;35.93;-1.60;555;3.77;55.64;-1
2023-10-03/17:16:28;5;92.85;40.54;-0.18;600;5.02;60.26;-1
2023-10-03/17:16:29;5;88.11;41.66;-1.58;652;5.02;65.43;-1
2023-10-03/17:16:30;5;88.15;46.59;-1.58;701;5.02;70.35;-1
2023-10-03/17:16:31;5;88.20;51.66;-1.58;752;5.02;75.43;-1
2023-10-03/17:16:32;5;88.24;56.60;-1.58;801;5.02;80.37;-1
2023-10-03/17:16:33;5;88.28;61.73;-1.58;853;5.02;85.49;-1
2023-10-03/17:16:34;5;88.32;66.67;-1.58;902;5.02;90.44;-1
2023-10-03/17:16:35;5;88.37;71.81;-1.58;953;5.02;95.58;-1
2023-10-03/17:16:36;5;88.41;76.82;-1.58;1003;5.02;100.58;-1
2023-10-03/17:16:37;5;88.44;80.65;-1.58;1041;2.62;104.41;-1
2023-10-03/17:16:38;5;88.45;81.95;-1.57;1055;0.11;105.78;-1
2023-10-03/17:16:39;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:40;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:41;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:16:42;5;88.45;81.75;-1.58;2;1.01;0.20;396
2023-10-03/17:16:43;5;88.43;79.51;-1.58;24;3.49;2.44;396
2023-10-03/17:16:44;5;88.39;74.98;-1.58;69;5.00;6.97;396
2023-10-03/17:16:45;5;88.35;70.01;-1.58;119;5.00;11.95;396
2023-10-03/17:16:46;5;88.31;64.90;-1.58;170;5.00;17.06;526
2023-10-03/17:16:47;5;88.27;59.97;-1.58;219;5.00;21.99;526
2023-10-03/17:16:48;5;88.22;55.03;-1.58;268;5.00;26.93;526
2023-10-03/17:16:49;5;88.18;49.92;-1.58;319;5.00;32.03;526
2023-10-03/17:16:50;5;88.14;45.04;-1.58;368;5.00;36.91;526
2023-10-03/17:16:51;5;89.41;41.09;-0.15;419;5.00;41.97;526
2023-10-03/17:16:52;5;92.82;39.06;-1.60;468;5.00;46.95;526
